,actor_id,time_zone
7329,811305,-8
7330,811553,-8
7331,811701,-2
7332,811809,-8
7333,811955,-8
7334,811963,1
7335,812100,-8
7336,812398,-8
7337,812566,-8
7338,812764,-2
7339,812783,2
7340,812905,5
7341,812909,-3
7342,812984,-8
7343,813007,6
7344,813150,0
7345,813383,-2
7346,813732,-8
7347,813754,-4
7348,814283,1
7349,814322,-8
7350,814444,-8
7351,814453,0
7352,814471,-8
7353,814772,4
7354,815627,-2
7355,815715,-8
7356,815787,-6
7357,816150,3
7358,816232,-8
7359,816362,4
7360,816539,-8
7361,816900,-4
7362,816908,-4
7363,816968,-6
7364,817160,2
7365,817256,-8
7366,817279,-8
7367,817330,-8
7368,817530,4
7369,817579,4
7370,817669,5
7371,817962,-8
7372,818633,-8
7373,818706,-3
7374,818778,-4
7375,819225,-8
7376,819446,3
7377,819559,-8
7378,819732,-4
7379,820394,-3
7380,820826,2
7381,821238,3
7382,821550,-8
7383,821706,3
7384,821749,4
7385,821972,4
7386,822298,7
7387,822436,-6
7388,822457,-3
7389,822471,-4
7390,822522,3
7391,822601,3
7392,822863,-8
7393,823038,-5
7394,823277,-8
7395,823318,-8
7396,823661,-4
7397,823911,-8
7398,823946,-8
7399,824015,1
7400,824194,4
7401,824507,6
7402,824615,6
7403,825204,-8
7404,825729,-8
7405,825861,-8
7406,826008,-8
7407,826111,-8
7408,826148,-1
7409,826343,-8
7410,826662,0
7411,826865,-8
7412,826959,3
7413,827024,-8
7414,827112,-8
7415,827119,-8
7416,827131,-8
7417,827205,-8
7418,827531,0
7419,827570,0
7420,827682,5
7421,828997,-7
7422,829142,-5
7423,829320,-5
7424,829407,-3
7425,829558,0
7426,829678,-5
7427,829690,2
7428,829790,4
7429,829836,3
7430,829902,-8
7431,829922,-8
7432,829942,-5
7433,830281,5
7434,830394,-6
7435,830663,-4
7436,831192,0
7437,831580,-8
7438,831636,4
7439,831718,1
7440,831732,1
7441,831839,-8
7442,831865,-8
7443,831867,-8
7444,831974,-8
7445,832460,-3
7446,832588,-1
7447,832627,-1
7448,832787,5
7449,833231,-8
7450,833352,-2
7451,833473,-8
7452,833576,2
7453,833642,5
7454,833664,-8
7455,833927,7
7456,834636,-8
7457,834643,-8
7458,834765,-8
7459,834814,-8
7460,834902,-8
7461,834948,4
7462,835072,-8
7463,835209,-4
7464,835219,-8
7465,835641,1
7466,835897,-2
7467,836140,-3
7468,836171,4
7469,836223,-8
7470,836784,-7
7471,837032,-6
7472,837034,6
7473,837184,-3
7474,837221,-2
7475,837500,3
7476,837573,-8
7477,837658,-8
7478,837771,-7
7479,838003,-3
7480,838026,4
7481,838427,3
7482,838710,-5
7483,838736,5
7484,838783,-8
7485,839025,4
7486,839083,4
7487,839145,6
7488,839577,-1
7489,839608,-8
7490,840039,3
7491,840053,-8
7492,840186,-8
7493,840204,-2
7494,840294,-1
7495,840895,4
7496,840985,-8
7497,841044,-1
7498,841045,-2
7499,841084,6
7500,841294,-8
7501,841385,2
7502,841551,-8
7503,841763,-3
7504,841956,-8
7505,842058,4
7506,842066,-3
7507,842078,-3
7508,842150,-3
7509,842157,1
7510,842273,-8
7511,842306,-8
7512,842308,-8
7513,842470,4
7514,842543,-8
7515,842680,-3
7516,842688,7
7517,842706,6
7518,842790,1
7519,843579,-8
7520,843617,-1
7521,843652,-8
7522,843689,-3
7523,843710,-8
7524,844102,-5
7525,844175,-3
7526,844208,-8
7527,844291,5
7528,844306,-8
7529,844343,2
7530,845031,-3
7531,845083,-8
7532,845103,-2
7533,845363,3
7534,845662,-8
7535,845735,-3
7536,846001,4
7537,846063,-8
7538,846272,-3
7539,846454,-8
7540,846874,-1
7541,846943,-8
7542,846960,-8
7543,847532,2
7544,848096,-8
7545,848113,-1
7546,848146,2
7547,848147,1
7548,848247,-8
7549,848483,5
7550,848609,-8
7551,849039,-4
7552,849044,-8
7553,849197,-5
7554,849467,-4
7555,849479,-5
7556,849526,-3
7557,849648,-2
7558,849772,-8
7559,849824,2
7560,849872,4
7561,849915,-2
7562,850345,3
7563,850374,2
7564,850677,-8
7565,850815,-8
7566,850871,-8
7567,851436,-8
7568,851903,-2
7569,852246,-8
7570,852371,-8
7571,852547,-8
7572,852574,-8
7573,852750,7
7574,853468,-2
7575,853584,-8
7576,853712,-8
7577,854121,-8
7578,854359,3
7579,854520,-8
7580,854701,5
7581,854904,1
7582,854915,-3
7583,855102,2
7584,855156,-8
7585,855189,-8
7586,855200,-1
7587,855219,4
7588,855223,5
7589,855702,-8
7590,855818,1
7591,856034,-8
7592,856222,-1
7593,856316,6
7594,856735,-1
7595,856751,-3
7596,856782,-4
7597,856963,-8
7598,857004,-3
7599,857308,-8
7600,857535,-8
7601,857549,-1
7602,857609,-8
7603,858402,-2
7604,858611,-3
7605,858614,5
7606,858731,5
7607,858790,-4
7608,859577,-6
7609,859697,-4
7610,859801,-3
7611,860073,-8
7612,860276,-8
7613,860375,4
7614,860434,-8
7615,860620,-8
7616,860623,6
7617,860665,-8
7618,860878,-8
7619,860932,4
7620,860967,-4
7621,861040,-8
7622,861044,-2
7623,861172,-1
7624,861310,-3
7625,861439,-3
7626,861535,4
7627,861591,-8
7628,861778,-8
7629,861991,-8
7630,862013,4
7631,862123,6
7632,862245,-8
7633,862385,-4
7634,862472,5
7635,862575,2
7636,862675,-8
7637,862914,0
7638,863011,-4
7639,863043,6
7640,863198,5
7641,863202,-8
7642,863262,3
7643,863281,-8
7644,863537,-8
7645,863666,-11
7646,863730,-8
7647,863807,-5
7648,863968,-4
7649,864213,-2
7650,864261,-5
7651,864340,-8
7652,864393,1
7653,864410,-2
7654,864493,3
7655,864770,5
7656,864788,-8
7657,864790,-8
7658,864843,-8
7659,864945,1
7660,864957,-8
7661,865153,-4
7662,865538,10
7663,865763,-8
7664,866144,5
7665,866147,-8
7666,866677,-8
7667,866859,-2
7668,867015,4
7669,867233,-1
7670,867334,2
7671,867352,4
7672,867381,-8
7673,867746,-7
7674,867770,3
7675,867930,-2
7676,868104,-2
7677,868430,-3
7678,868536,-6
7679,868588,-8
7680,869106,4
7681,869266,-2
7682,869384,-8
7683,869684,5
7684,869724,-4
7685,870154,-8
7686,870184,-4
7687,870236,-6
7688,870343,-3
7689,870358,7
7690,870638,-3
7691,871060,-8
7692,871421,3
7693,871672,-7
7694,871846,-8
7695,871868,4
7696,871903,-8
7697,871986,-8
7698,872224,3
7699,872251,-1
7700,872310,-8
7701,872315,6
7702,873049,-4
7703,873258,-1
7704,873584,-8
7705,874046,-6
7706,874176,2
7707,874267,-8
7708,874594,-8
7709,874707,6
7710,875022,3
7711,875138,1
7712,875473,-8
7713,875533,-8
7714,875575,0
7715,875799,-2
7716,875833,3
7717,876340,-8
7718,876395,-2
7719,876623,0
7720,876889,-8
7721,876920,6
7722,877217,5
7723,877229,-2
7724,877290,-8
7725,877292,-8
7726,877304,-2
7727,877585,-8
7728,877904,-8
7729,878058,-11
7730,878323,-8
7731,878912,-5
7732,879060,-1
7733,879121,5
7734,879218,-8
7735,879348,5
7736,879471,0
7737,879487,-3
7738,879612,-3
7739,879756,1
7740,879766,-8
7741,879922,1
7742,880168,-3
7743,880273,-1
7744,880569,-8
7745,880687,-8
7746,880793,-3
7747,881019,-8
7748,881329,4
7749,881430,2
7750,881529,-2
7751,881958,-3
7752,882028,-3
7753,882133,1
7754,882455,2
7755,882703,3
7756,882976,3
7757,883348,-3
7758,883721,-5
7759,883774,-8
7760,883887,-8
7761,883928,2
7762,883973,5
7763,883981,3
7764,884032,2
7765,884095,3
7766,884355,-5
7767,884507,6
7768,884916,-2
7769,884928,-8
7770,885032,6
7771,885054,-5
7772,885122,-3
7773,885295,3
7774,885528,-4
7775,885648,-8
7776,886059,-8
7777,886074,-1
7778,886325,-8
7779,886383,-8
7780,886567,-1
7781,886606,3
7782,886732,-2
7783,887198,-8
7784,887483,-4
7785,887676,-8
7786,887984,-7
7787,888148,-8
7788,888526,-8
7789,888624,-8
7790,889317,1
7791,889417,2
7792,889427,-8
7793,889546,1
7794,889685,-8
7795,890105,-4
7796,890111,-3
7797,890133,-8
7798,890289,-8
7799,890576,-5
7800,890878,5
7801,890951,2
7802,890963,0
7803,891192,-8
7804,891222,-8
7805,891580,-4
7806,891875,6
7807,891889,-2
7808,891931,-4
7809,892318,-5
7810,893663,-2
7811,893749,-4
7812,893942,-8
7813,894251,4
7814,894884,-8
7815,895026,-8
7816,895458,-8
7817,895503,-8
7818,895681,-8
7819,895728,3
7820,895831,-2
7821,895919,-4
7822,895923,3
7823,896423,7
7824,896472,-8
7825,896576,-8
7826,896779,-5
7827,897096,6
7828,897575,-3
7829,897700,-8
7830,897821,2
7831,898091,-8
7832,899043,-3
7833,899353,-1
7834,899410,3
7835,899444,-8
7836,899492,-8
7837,899569,-8
7838,899673,-8
7839,899716,3
7840,899852,-3
7841,899988,-8
7842,900055,-4
7843,900058,3
7844,900281,2
7845,900302,-5
7846,900408,-8
7847,900523,-2
7848,900538,-3
7849,900565,-8
7850,900690,-4
7851,900805,-6
7852,900820,-2
7853,901035,-8
7854,901102,1
7855,901363,-8
7856,902041,0
7857,902384,-2
7858,902490,-1
7859,902548,-3
7860,902700,0
7861,903479,-8
7862,903488,4
7863,903597,-8
7864,903781,7
7865,903850,-8
7866,904226,-8
7867,904248,6
7868,904524,3
7869,904603,-8
7870,904724,-3
7871,905006,-5
7872,905151,-1
7873,905179,7
7874,905221,-1
7875,905434,-8
7876,905919,-8
7877,906069,-2
7878,906327,-5
7879,906600,-8
7880,906760,-8
7881,906886,-8
7882,907223,-2
7883,907665,-3
7884,907672,-8
7885,907717,-1
7886,907998,-2
7887,908206,-3
7888,908371,5
7889,908389,-8
7890,908478,7
7891,908508,-8
7892,909012,2
7893,909118,-8
7894,909424,4
7895,909467,-11
7896,909648,-4
7897,909674,-8
7898,909808,-2
7899,910019,-3
7900,910430,2
7901,910753,2
7902,910977,-8
7903,911127,-2
7904,911270,-3
7905,911434,-1
7906,911495,4
7907,911566,0
7908,912060,-8
7909,912234,-3
7910,912473,0
7911,912735,-3
7912,913004,-3
7913,913109,-4
7914,913445,3
7915,913946,-8
7916,914030,0
7917,914122,-8
7918,914418,-4
7919,914656,-4
7920,914682,-3
7921,914826,-8
7922,914968,-8
7923,915037,3
7924,915092,-4
7925,915398,3
7926,915480,-8
7927,915544,-8
7928,915598,-1
7929,915849,5
7930,916038,4
7931,916140,0
7932,916265,4
7933,916295,-8
7934,916996,7
7935,917089,-8
7936,917142,-8
7937,917628,-8
7938,917931,-8
7939,918434,5
7940,918484,-8
7941,918694,-2
7942,918717,-1
7943,918895,4
7944,918997,0
7945,919135,-8
7946,919300,-8
7947,919564,1
7948,919706,-8
7949,920170,-8
7950,920202,-8
7951,920448,-8
7952,920638,-8
7953,920838,5
7954,920884,6
7955,920906,-8
7956,921089,-1
7957,921101,-2
7958,921194,-6
7959,921356,-8
7960,921395,-1
7961,921555,-3
7962,921609,-2
7963,921834,-8
7964,922233,-7
7965,922353,5
7966,922631,-3
7967,922873,-8
7968,923011,2
7969,923033,2
7970,923079,-7
7971,923223,7
7972,923242,-8
7973,923280,-3
7974,923380,-8
7975,923896,4
7976,924196,-8
7977,924465,7
7978,924948,-3
7979,925044,-8
7980,925062,-8
7981,925197,-2
7982,925259,-3
7983,925412,-4
7984,925415,-8
7985,925456,-8
7986,925472,-8
7987,925519,4
7988,925560,-5
7989,925990,7
7990,926029,3
7991,926281,6
7992,926513,2
7993,926533,-8
7994,926868,-8
7995,927220,-8
7996,927244,-4
7997,927286,-8
7998,927418,2
7999,927749,-8
8000,927800,3
8001,928045,3
8002,928074,-4
8003,928084,-8
8004,928100,-4
8005,928116,-8
8006,928247,4
8007,928570,-8
8008,928954,-8
8009,929261,-8
8010,929375,4
8011,929743,-2
8012,930215,3
8013,930461,-2
8014,930578,-8
8015,930603,-4
8016,930643,-4
8017,931051,-1
8018,931094,-8
8019,931137,-3
8020,931176,4
8021,931554,-8
8022,932056,-4
8023,932103,0
8024,932156,-4
8025,932566,3
8026,932583,-4
8027,932636,-6
8028,932850,5
8029,933058,-8
8030,933148,-8
8031,933277,-8
8032,933396,-8
8033,933490,-8
8034,933719,6
8035,934084,2
8036,934092,-5
8037,934140,-8
8038,934260,-8
8039,934267,0
8040,934284,-8
8041,934364,1
8042,934662,-1
8043,934821,1
8044,934879,3
8045,934948,-8
8046,935288,-4
8047,935414,-3
8048,935975,-2
8049,936006,-4
8050,936020,7
8051,936071,3
8052,936440,-8
8053,936978,-3
8054,937086,-2
8055,937168,-4
8056,937315,-4
8057,937328,-1
8058,937354,3
8059,937860,-4
8060,938023,6
8061,938393,-4
8062,938467,4
8063,938485,6
8064,939073,-2
8065,939291,-3
8066,939357,-8
8067,939501,-8
8068,939877,-8
8069,939901,-4
8070,939952,3
8071,940042,-8
8072,940250,-8
8073,940341,7
8074,940557,-4
8075,940575,-5
8076,940748,2
8077,941350,-8
8078,941359,-8
8079,941794,-8
8080,941925,-2
8081,941977,-8
8082,942324,-4
8083,942693,-3
8084,942951,1
8085,943036,2
8086,943423,-8
8087,943479,2
8088,943555,-8
8089,943903,-3
8090,944023,-2
8091,944406,-8
8092,944409,-3
8093,944530,-8
8094,945910,7
8095,946104,-3
8096,946674,4
8097,946903,-8
8098,947005,3
8099,947745,-7
8100,947888,-8
8101,947971,6
8102,948037,5
8103,948118,-2
8104,948901,-8
8105,949097,1
8106,949228,-1
8107,949338,1
8108,949607,-2
8109,949669,-3
8110,949915,-8
8111,949950,-5
8112,949985,-8
8113,950078,-4
8114,950112,-7
8115,950181,-3
8116,950517,-8
8117,950575,-2
8118,950650,-8
8119,951128,-8
8120,951129,-8
8121,951152,-8
8122,951580,-8
8123,951738,-3
8124,952007,-8
8125,952062,-4
8126,952243,-3
8127,952248,4
8128,952340,-8
8129,952729,5
8130,952828,4
8131,953358,7
8132,953505,-8
8133,953753,-8
8134,953792,-2
8135,953992,-8
8136,954279,4
8137,954402,1
8138,954763,-8
8139,954798,6
8140,955033,-5
8141,955467,5
8142,955524,2
8143,955672,-8
8144,955710,-8
8145,956157,-4
8146,956290,-8
8147,956573,-1
8148,956847,-3
8149,957104,-8
8150,957312,-3
8151,957346,-8
8152,957379,-8
8153,957820,-2
8154,957893,4
8155,958613,-5
8156,959026,-2
8157,959246,-8
8158,959319,-4
8159,959378,-8
8160,959474,-3
8161,959590,-3
8162,960133,-8
8163,960241,-6
8164,960438,-8
8165,960510,-8
8166,960845,7
8167,961020,-1
8168,961599,6
8169,961604,-8
8170,961615,-8
8171,961635,-2
8172,961747,-8
8173,961877,6
8174,961963,6
8175,962099,-8
8176,962885,-8
8177,962989,-3
8178,963042,-3
8179,963108,6
8180,963123,-8
8181,963242,-1
8182,963413,-3
8183,963462,-5
8184,963465,5
8185,963645,4
8186,963654,3
8187,964052,-8
8188,964186,-4
8189,964245,-7
8190,964298,-2
8191,964386,-8
8192,964460,3
8193,964610,-8
8194,964912,5
8195,964927,-4
8196,965550,-8
8197,965762,-4
8198,965809,0
8199,965987,-2
8200,966001,-3
8201,966289,-8
8202,966305,-4
8203,966307,-3
8204,966711,-1
8205,966789,2
8206,966811,-3
8207,966863,-8
8208,967145,-8
8209,967362,2
8210,967540,5
8211,967561,-4
8212,968242,-5
8213,968322,-8
8214,968537,-4
8215,969575,-8
8216,969662,6
8217,969810,3
8218,970828,-8
8219,970853,-3
8220,970948,-8
8221,971129,-1
8222,971601,5
8223,971886,-8
8224,972180,-3
8225,972834,3
8226,972891,-8
8227,973268,-3
8228,973269,-5
8229,973543,-8
8230,973619,-3
8231,973676,-8
8232,973709,-5
8233,973739,-4
8234,973741,-2
8235,973860,-5
8236,973964,-6
8237,974278,-1
8238,974410,-3
8239,974632,-8
8240,974662,-3
8241,974786,-5
8242,974796,-8
8243,975267,3
8244,975317,6
8245,975453,-8
8246,975687,-8
8247,975703,-5
8248,975757,-3
8249,975768,-8
8250,975883,-2
8251,975964,-8
8252,976081,5
8253,976175,-3
8254,976291,4
8255,976344,-4
8256,976373,-4
8257,976973,5
8258,976999,-4
8259,977000,-8
8260,977117,-8
8261,977246,5
8262,977469,-8
8263,977627,-3
8264,977772,-6
8265,977937,-4
8266,978325,-8
8267,978368,-8
8268,978965,-3
8269,979079,-8
8270,979506,-8
8271,980082,2
8272,980234,-8
8273,980272,-8
8274,980588,6
8275,980757,-8
8276,980842,-8
8277,981076,-8
8278,981514,1
8279,981531,-5
8280,981546,-3
8281,981645,3
8282,981838,-8
8283,981841,-1
8284,981962,-8
8285,982234,-8
8286,982881,-3
8287,983013,-2
8288,983101,-8
8289,983257,-8
8290,983309,-3
8291,983381,-4
8292,983422,-2
8293,983480,-5
8294,983494,0
8295,983526,0
8296,984039,6
8297,984304,3
8298,984921,5
8299,984966,-8
8300,985171,-4
8301,985319,-6
8302,986438,2
8303,986756,-6
8304,986845,-8
8305,986878,-4
8306,986903,-1
8307,986976,-8
8308,987057,2
8309,987136,-8
8310,987487,-8
8311,987638,-8
8312,987963,-8
8313,988105,4
8314,988195,1
8315,988849,-2
8316,988985,3
8317,989043,3
8318,989066,-8
8319,989250,3
8320,989428,5
8321,990063,7
8322,990310,-4
8323,990419,4
8324,990714,-2
8325,990736,-2
8326,990920,-2
8327,991243,-3
8328,991515,-8
8329,991759,4
8330,991821,-8
8331,991946,3
8332,991986,-8
8333,992008,-8
8334,992125,-8
8335,992373,-8
8336,992807,-8
8337,992878,-3
8338,992997,3
8339,993128,-1
8340,993399,-5
8341,995073,-2
8342,995262,-8
8343,995707,-5
8344,995864,-5
8345,995984,-8
8346,996240,-5
8347,996268,-3
8348,996377,-8
8349,997157,5
8350,997214,-8
8351,997855,-8
8352,998036,-8
8353,998190,6
8354,998541,-2
8355,998558,-3
8356,998606,-8
8357,998807,-3
8358,998898,-3
8359,999113,-1
8360,999212,-5
8361,999525,4
8362,999588,-1
8363,999932,-8
8364,999952,-8
8365,1000017,-8
8366,1000217,-8
8367,1000280,3
8368,1000759,-8
8369,1001062,-8
8370,1001246,-8
8371,1001330,-4
8372,1001444,-8
8373,1001610,-2
8374,1001694,4
8375,1001846,4
8376,1001948,-8
8377,1002156,-3
8378,1002250,3
8379,1002300,-8
8380,1002484,-8
8381,1002656,5
8382,1002748,6
8383,1002812,-8
8384,1003261,6
8385,1003751,-8
8386,1004789,7
8387,1004892,5
8388,1005065,-4
8389,1005375,2
8390,1005544,0
8391,1005638,-3
8392,1005673,-8
8393,1006071,4
8394,1006268,-3
8395,1006477,-8
8396,1006792,-4
8397,1006844,-1
8398,1007051,-3
8399,1007419,4
8400,1007485,-2
8401,1008205,-8
8402,1008324,-3
8403,1008395,-4
8404,1008504,-8
8405,1008534,-4
8406,1008838,5
8407,1008879,-3
8408,1009183,-3
8409,1009277,-1
8410,1009343,-1
8411,1009940,-4
8412,1010029,-8
8413,1010130,-8
8414,1010174,-8
8415,1010467,-2
8416,1010693,0
8417,1011067,-8
8418,1011217,-5
8419,1011257,-4
8420,1011526,-2
8421,1011685,-5
8422,1011712,-1
8423,1011860,-4
8424,1012095,1
8425,1012459,5
8426,1012579,-4
8427,1012854,-2
8428,1013025,-2
8429,1013846,-3
8430,1013983,-1
8431,1014126,-3
8432,1014357,-4
8433,1014802,-1
8434,1015040,3
8435,1015200,4
8436,1015682,3
8437,1015759,5
8438,1015967,-8
8439,1015991,4
8440,1016047,-8
8441,1016143,4
8442,1016473,-2
8443,1017008,-4
8444,1017173,-1
8445,1017210,-6
8446,1017236,-8
8447,1017468,3
8448,1017622,-6
8449,1017808,4
8450,1017869,-8
8451,1018050,3
8452,1018530,5
8453,1018658,-8
8454,1018684,-8
8455,1018829,-8
8456,1018880,-3
8457,1019198,-8
8458,1019329,-1
8459,1019628,-3
8460,1019641,-8
8461,1019791,-4
8462,1019814,2
8463,1019875,-8
8464,1020379,9
8465,1020407,3
8466,1020430,-8
8467,1020496,-6
8468,1020579,-8
8469,1020675,-8
8470,1020987,-8
8471,1021101,7
8472,1021506,-8
8473,1021782,-8
8474,1021965,-8
8475,1022041,-4
8476,1022396,-3
8477,1022407,2
8478,1022912,-5
8479,1023171,0
8480,1023208,5
8481,1023217,-8
8482,1023568,-3
8483,1024117,7
8484,1024284,3
8485,1024321,6
8486,1024463,2
8487,1024506,-8
8488,1024588,-8
8489,1024852,-2
8490,1024902,3
8491,1024948,-8
8492,1024962,5
8493,1025424,-6
8494,1026101,-8
8495,1026154,-3
8496,1026180,-8
8497,1026250,6
8498,1026711,-4
8499,1027022,-3
8500,1027024,-8
8501,1027207,-4
8502,1027364,0
8503,1027776,3
8504,1028107,-5
8505,1028334,-8
8506,1029107,-8
8507,1029578,-8
8508,1029614,-3
8509,1029635,-2
8510,1029674,-4
8511,1029718,-6
8512,1030050,-8
8513,1031053,2
8514,1031106,-8
8515,1031478,-8
8516,1031741,2
8517,1031758,6
8518,1031794,1
8519,1031876,4
8520,1032179,-3
8521,1032377,-8
8522,1032411,-1
8523,1032474,-8
8524,1032570,-3
8525,1032692,-8
8526,1032913,-3
8527,1032976,4
8528,1033124,-3
8529,1033131,-5
8530,1033444,-8
8531,1033452,-2
8532,1033505,2
8533,1033611,-8
8534,1034429,4
8535,1034582,4
8536,1034631,6
8537,1035015,-3
8538,1035262,-3
8539,1035625,-5
8540,1036060,-8
8541,1036163,-8
8542,1036361,-3
8543,1036388,1
8544,1036433,4
8545,1036482,2
8546,1036561,-8
8547,1036677,-8
8548,1037138,-8
8549,1037931,-8
8550,1038121,5
8551,1038301,-8
8552,1038306,1
8553,1038508,-4
8554,1038527,-8
8555,1038545,-2
8556,1038617,-2
8557,1038917,-4
8558,1039060,1
8559,1039567,2
8560,1039601,5
8561,1039905,-4
8562,1040161,-8
8563,1040172,5
8564,1040571,-2
8565,1040926,4
8566,1040968,-2
8567,1041088,-3
8568,1041237,3
8569,1041475,-2
8570,1041494,-8
8571,1041542,-8
8572,1041752,-8
8573,1041842,5
8574,1041919,-8
8575,1042025,-1
8576,1042418,-2
8577,1042540,5
8578,1042667,4
8579,1042804,-8
8580,1042854,7
8581,1042866,2
8582,1043263,0
8583,1043285,-8
8584,1043609,-5
8585,1043756,-4
8586,1043781,-2
8587,1043863,-8
8588,1043958,-2
8589,1044087,-8
8590,1044278,-2
8591,1044292,-8
8592,1044413,1
8593,1044450,-3
8594,1044670,3
8595,1044698,4
8596,1044912,6
8597,1044986,7
8598,1045173,5
8599,1045274,3
8600,1045340,-8
8601,1045362,-2
8602,1046249,3
8603,1046448,-8
8604,1046501,-8
8605,1047040,-8
8606,1047076,-8
8607,1047259,-3
8608,1047804,3
8609,1048079,-8
8610,1048089,4
8611,1048184,4
8612,1048205,-3
8613,1048514,5
8614,1049340,6
8615,1049349,-8
8616,1049565,-5
8617,1049678,-5
8618,1049830,7
8619,1050061,-3
8620,1050156,6
8621,1050278,3
8622,1050393,-3
8623,1050458,-8
8624,1050762,-7
8625,1050976,-8
8626,1051101,-1
8627,1051414,2
8628,1051509,-2
8629,1051772,5
8630,1052016,7
8631,1052218,-4
8632,1052407,-8
8633,1052473,-8
8634,1052630,-8
8635,1052642,0
8636,1053029,-4
8637,1053150,-2
8638,1053245,-8
8639,1053365,-3
8640,1053421,-8
8641,1053603,2
8642,1053730,1
8643,1054041,-2
8644,1054393,-8
8645,1054448,5
8646,1054469,-1
8647,1054674,6
8648,1054867,2
8649,1054895,-8
8650,1055125,3
8651,1055245,1
8652,1055306,-8
8653,1055474,-3
8654,1056029,-8
8655,1056556,-8
8656,1056569,-8
8657,1056711,-1
8658,1056759,5
8659,1056957,3
8660,1056977,-5
8661,1057289,-8
8662,1057676,7
8663,1057902,-5
8664,1057973,-3
8665,1058408,6
8666,1058585,-8
8667,1058663,-8
8668,1058725,-8
8669,1058778,1
8670,1059083,0
8671,1059276,-8
8672,1059363,-8
8673,1060011,-8
8674,1060257,-2
8675,1060433,-4
8676,1060436,-3
8677,1060460,2
8678,1060731,-8
8679,1060960,-4
8680,1061893,-3
8681,1061942,-3
8682,1062191,-4
8683,1062379,4
8684,1062408,-8
8685,1062444,4
8686,1062561,-3
8687,1062578,3
8688,1062690,-11
8689,1062981,-2
8690,1063015,-8
8691,1063257,4
8692,1063656,-8
8693,1063833,4
8694,1063972,-8
8695,1064664,-5
8696,1064936,-2
8697,1064982,-3
8698,1065981,-2
8699,1066253,5
8700,1066895,-8
8701,1067024,-8
8702,1067148,-3
8703,1067341,-1
8704,1067361,-3
8705,1067461,-4
8706,1067537,-2
8707,1067584,-8
8708,1067772,0
8709,1067951,-8
8710,1068089,4
8711,1068245,-8
8712,1068413,-3
8713,1068523,3
8714,1068752,0
8715,1068968,3
8716,1069029,-2
8717,1069067,-8
8718,1069133,-3
8719,1069224,-5
8720,1069462,-8
8721,1069548,-8
8722,1069919,-3
8723,1070062,4
8724,1070122,-8
8725,1070218,-8
8726,1070321,-6
8727,1070804,8
8728,1070920,-5
8729,1071270,-8
8730,1071372,-8
8731,1071483,-8
8732,1071590,4
8733,1071625,-8
8734,1071648,-3
8735,1071695,2
8736,1071982,0
8737,1072510,-4
8738,1073273,-5
8739,1073784,-8
8740,1074042,-8
8741,1075116,-8
8742,1075118,3
8743,1075274,-8
8744,1075487,0
8745,1075609,4
8746,1075694,6
8747,1075965,-8
8748,1076145,-8
8749,1076226,-3
8750,1076244,-8
8751,1076978,-8
8752,1077043,-3
8753,1078012,-3
8754,1078448,5
8755,1078571,-1
8756,1078719,-3
8757,1079123,-8
8758,1079135,-3
8759,1079508,-8
8760,1079756,-3
8761,1080406,1
8762,1080422,-6
8763,1080837,-2
8764,1080923,-3
8765,1081106,-3
8766,1081115,-2
8767,1081405,-8
8768,1081634,-4
8769,1082127,2
8770,1082140,-2
8771,1082253,6
8772,1082505,-8
8773,1082761,-8
8774,1082871,7
8775,1083045,-8
8776,1083581,-7
8777,1083674,-2
8778,1084551,-8
8779,1084697,2
8780,1084872,-8
8781,1084944,4
8782,1084992,-5
8783,1085060,1
8784,1085180,-1
8785,1085304,-8
8786,1085316,2
8787,1085683,4
8788,1085697,-8
8789,1086049,-8
8790,1086194,-4
8791,1086257,-2
8792,1086286,-8
8793,1086421,-8
8794,1086734,-8
8795,1086815,-3
8796,1086877,-3
8797,1087008,3
8798,1087475,4
8799,1087595,-8
8800,1087697,1
8801,1088100,3
8802,1088796,-8
8803,1088987,6
8804,1089173,-8
8805,1089521,-1
8806,1089915,3
8807,1090129,-2
8808,1090677,-4
8809,1090754,-3
8810,1090811,-8
8811,1090838,3
8812,1090913,-4
8813,1091072,-4
8814,1091291,3
8815,1091302,-6
8816,1091420,-8
8817,1091422,-8
8818,1091472,-8
8819,1091853,-2
8820,1091927,-4
8821,1092423,-2
8822,1092660,-8
8823,1092861,-3
8824,1092963,0
8825,1093447,3
8826,1093738,-8
8827,1093808,-2
8828,1093953,-1
8829,1093990,5
8830,1094243,3
8831,1094306,-8
8832,1094316,-8
8833,1094341,-8
8834,1094660,-8
8835,1094760,-8
8836,1094774,-8
8837,1094804,-3
8838,1094878,0
8839,1094905,-8
8840,1094999,2
8841,1095077,-8
8842,1095181,-3
8843,1095328,-6
8844,1095675,-8
8845,1095826,-8
8846,1095986,-8
8847,1096222,-3
8848,1096340,-6
8849,1096343,-8
8850,1096616,-8
8851,1096701,3
8852,1096704,2
8853,1096713,-4
8854,1097244,-8
8855,1097316,3
8856,1098021,-5
8857,1098412,-5
8858,1098415,-4
8859,1098511,-3
8860,1098542,-4
8861,1098708,-8
8862,1099111,6
8863,1099238,-2
8864,1099479,-1
8865,1099967,-8
8866,1100056,-3
8867,1100176,-4
8868,1100507,6
8869,1100550,3
8870,1100614,-4
8871,1100657,2
8872,1100790,5
8873,1100969,-3
8874,1101242,-8
8875,1101362,-2
8876,1101396,-8
